temperature,humidity,rainfall,wind_speed,pressure,coastal_proximity,elevation,annual_rainfall,cloud_visibility,seasonal_rainfall,flood_risk,cyclone_risk,heatwave_risk,overall_risk
25.9,47.3,168.4,28.1,1005.9,1,376.8,2913.8,62.8,1294.8,1,1,0,1
35.5,96.9,197.8,53.5,974.2,0,1335.4,1474.1,87.2,778.1,1,1,0,1
38.8,62.6,172.6,64.6,990.6,0,154.8,3187.8,30.8,1746.4,1,1,1,1
17.8,53.0,348.6,10.9,1001.3,1,1077.6,1162.2,29.3,804.7,2,1,0,2
11.4,20.9,205.6,18.0,965.2,1,1339.7,780.4,93.1,1262.4,1,2,0,2
13.6,40.0,209.4,112.0,1024.4,0,66.3,2567.0,58.7,1348.9,2,1,0,2
36.4,20.5,294.7,122.6,959.5,1,1331.2,800.3,55.3,535.7,2,2,0,2
31.9,20.0,243.7,140.2,1007.8,0,40.3,792.5,66.4,140.6,2,2,1,2
20.5,33.8,54.9,110.6,1005.9,0,1240.9,1092.9,36.5,216.4,0,1,0,1
27.1,69.5,11.0,108.9,1005.2,1,940.7,3140.5,37.0,1404.8,0,2,0,2
15.8,25.1,315.4,71.1,940.7,1,52.7,1025.3,85.9,898.7,2,2,0,2
13.2,32.6,25.6,62.3,979.1,0,399.2,2060.8,59.9,1386.6,0,1,0,1
46.1,94.6,314.6,137.6,1028.6,1,236.1,3491.7,58.0,1177.9,2,2,1,2
46.2,54.0,213.8,119.2,965.1,1,909.4,3278.6,81.8,1687.7,1,2,1,2
17.5,43.6,270.4,69.7,948.2,0,1194.9,880.3,14.8,1500.3,1,1,0,1
30.3,88.6,196.0,59.2,998.5,0,79.2,1039.4,88.8,1618.0,2,1,0,2
19.1,24.1,300.4,81.6,946.7,0,508.7,2112.7,33.4,730.9,2,1,0,2
15.2,34.3,149.7,127.5,958.5,0,1048.2,768.1,23.3,940.5,0,2,0,2
26.0,70.7,28.1,114.0,981.5,1,1489.1,1513.0,13.0,121.9,0,2,0,2
11.0,73.2,8.5,121.4,942.7,1,247.4,2726.6,67.3,254.0,0,2,0,2
36.1,58.5,281.9,65.8,1020.5,1,85.9,2392.5,97.2,149.1,2,2,1,2
15.7,48.3,132.7,17.3,1022.3,1,1128.8,1282.4,17.7,1644.3,0,1,0,1
32.8,66.1,166.9,73.7,1021.9,0,225.9,2973.1,36.0,1281.1,1,0,0,1
11.6,50.4,14.1,65.2,942.4,0,4.2,1283.9,32.1,756.2,0,1,0,1
23.0,48.9,180.6,79.5,976.5,0,353.7,947.8,34.2,532.9,1,1,0,1
22.2,72.9,128.2,123.2,1010.7,1,1094.4,2157.6,13.5,992.6,0,2,0,2
25.5,39.2,210.7,92.1,981.4,1,1179.8,551.0,66.2,1308.9,1,2,0,2
45.7,94.0,64.7,9.7,964.1,0,1392.2,3095.8,32.8,1104.3,0,0,0,0
43.8,93.2,258.5,39.2,1006.0,0,821.2,1920.9,89.2,573.1,2,0,0,2
17.4,77.5,65.7,97.2,976.0,0,232.3,696.6,72.7,1276.2,0,2,0,2
21.2,33.7,200.0,100.4,1005.7,1,446.4,562.1,89.2,1537.3,1,2,0,2
15.0,77.8,295.8,64.6,949.4,1,123.3,3120.3,84.0,654.1,2,2,0,2
47.3,51.2,124.1,112.5,1008.2,0,279.9,2866.0,74.9,801.2,1,1,2,2
30.7,35.0,67.1,129.8,1005.6,0,704.7,1423.2,81.3,1739.9,0,2,0,2
29.5,96.8,185.6,137.4,942.0,0,1096.2,1605.1,60.0,1051.8,1,2,0,2
16.8,98.6,116.0,145.9,981.9,0,1010.5,1519.8,36.1,1314.3,0,2,0,2
47.7,43.3,71.6,32.4,1027.3,1,291.5,2078.6,62.8,1778.6,0,1,2,2
14.6,78.3,282.3,120.9,948.1,1,789.3,2663.8,80.9,1134.3,2,2,0,2
33.0,35.9,207.7,94.6,957.8,0,202.1,2432.1,99.9,174.5,2,2,1,2
25.5,22.8,26.9,12.6,1007.5,1,1137.6,1482.3,45.0,977.3,0,1,0,1
29.0,52.6,193.4,129.6,1020.3,0,1367.3,1126.1,12.4,1640.3,0,1,0,1
32.3,46.8,145.3,82.5,1015.4,0,366.6,1631.9,52.5,1435.4,1,1,0,1
20.0,42.7,342.7,18.0,1005.2,1,1375.0,3146.8,71.2,844.3,2,1,0,2
33.2,47.7,310.1,11.4,994.3,0,1306.3,2417.9,61.8,306.8,2,0,0,2
21.1,38.5,185.5,51.4,942.4,0,1134.8,1721.8,25.4,1473.6,1,1,0,1
45.8,68.5,177.0,11.0,980.6,1,506.5,730.2,33.0,169.3,1,1,1,1
38.3,78.5,45.5,80.4,1024.7,0,1244.4,2391.4,80.0,741.2,0,1,0,1
28.7,51.6,152.4,118.6,944.2,0,174.8,886.4,80.2,134.1,1,2,0,2
11.6,35.4,346.6,78.0,958.3,1,596.7,2322.3,83.6,1549.2,2,2,0,2
24.7,74.8,25.4,141.0,959.2,0,1151.4,1262.1,40.6,198.9,0,2,0,2
26.3,64.0,152.7,16.3,996.4,1,636.7,2184.1,91.2,1280.2,1,1,0,1
47.4,86.5,101.6,144.5,950.4,1,1344.5,514.9,57.5,950.1,0,2,0,2
17.4,43.9,166.9,100.1,989.5,0,611.2,1135.9,68.1,1267.6,1,1,0,1
14.7,28.2,129.7,103.7,941.6,0,761.1,3479.6,62.3,223.2,0,2,0,2
21.0,65.9,327.2,107.2,980.8,1,874.3,996.8,78.1,1441.7,2,2,0,2
33.7,70.1,268.3,85.9,973.8,1,1245.4,2425.2,78.4,1517.4,2,2,0,2
35.7,80.9,299.0,13.4,987.0,0,802.9,1598.5,44.6,1908.7,2,0,0,2
19.4,46.4,36.0,3.2,985.0,1,854.2,2876.9,87.1,1911.2,0,1,0,1
43.8,28.7,293.7,121.1,960.1,0,1164.4,1789.6,60.8,1925.2,2,2,1,2
12.1,69.8,8.0,83.7,954.0,0,685.8,1753.1,90.2,1319.7,0,2,0,2
16.6,37.3,196.6,149.2,960.5,0,488.7,2487.6,91.7,1335.4,1,2,0,2
44.1,61.6,230.0,84.2,941.6,1,1242.0,3191.8,96.4,1785.8,1,2,0,2
14.5,31.4,243.3,91.5,970.7,0,609.3,2789.3,59.0,378.6,2,1,0,2
35.1,27.5,192.7,85.9,971.0,0,1385.2,1149.9,60.6,1636.6,0,1,0,1
13.7,86.4,308.8,115.0,1012.7,1,857.3,3441.4,77.5,578.7,2,2,0,2
17.3,41.4,189.5,36.1,1011.7,1,1274.6,1315.7,90.9,1723.8,1,1,0,1
41.6,33.1,263.3,0.1,1000.1,1,900.6,3222.0,45.0,1997.0,2,1,1,2
14.4,98.4,135.5,30.3,947.3,0,1221.5,1504.5,97.3,1723.5,0,1,0,1
11.8,25.3,184.7,91.8,965.1,1,944.8,719.5,76.4,203.2,1,2,0,2
25.5,34.2,220.3,29.4,992.4,1,963.1,2380.9,14.5,799.9,1,1,0,1
34.2,41.6,313.5,66.1,993.9,1,243.5,2642.9,50.4,365.5,2,2,1,2
25.3,89.0,235.0,89.4,971.0,0,1118.8,1976.3,66.3,1000.9,1,2,0,2
24.6,23.8,56.3,104.9,994.2,1,34.1,3309.7,70.7,599.3,0,2,0,2
46.9,35.9,158.9,13.4,951.9,1,536.8,3291.8,28.2,1840.1,1,2,2,2
25.2,57.4,324.5,69.6,958.4,0,1017.0,735.8,24.7,821.7,2,1,0,2
18.3,53.8,288.8,146.9,968.6,1,743.6,2220.3,41.0,330.4,2,2,0,2
18.3,25.9,233.8,44.5,963.8,0,1089.0,1006.1,62.1,190.8,1,1,0,1
42.8,43.5,15.1,122.6,978.8,1,1492.4,1209.5,28.4,575.2,0,2,0,2
13.9,57.6,37.9,21.3,981.7,1,1000.9,1011.0,26.8,126.6,0,1,0,1
16.1,27.4,172.1,123.1,988.3,0,153.5,1080.2,56.7,1950.0,1,2,0,2
16.5,63.7,257.1,73.7,1005.8,1,350.8,1778.1,84.4,1762.0,2,2,0,2
30.5,90.1,296.8,26.6,1001.3,1,612.6,1515.4,61.5,954.3,2,1,0,2
38.1,59.4,246.0,81.7,997.3,1,1021.1,3483.4,50.8,1430.2,2,2,0,2
25.3,95.1,82.6,60.8,1010.2,0,1290.2,546.4,78.8,814.6,0,1,0,1
15.5,72.7,59.8,33.6,971.4,0,129.3,1680.1,88.6,795.5,0,1,0,1
39.5,63.1,156.5,15.7,963.8,0,1098.7,2068.5,79.3,431.0,0,0,0,0
47.3,31.1,198.8,145.3,1007.9,0,836.3,2102.8,71.4,546.9,1,2,1,2
33.7,63.3,274.2,130.2,1025.8,0,1338.3,613.4,39.8,164.4,1,1,0,1
33.0,78.4,231.8,81.3,1027.8,1,761.0,1375.6,21.7,1776.7,2,2,0,2
22.8,78.8,179.3,94.4,998.3,1,520.2,2378.2,55.7,1928.6,1,2,0,2
38.5,22.9,229.2,13.7,1023.1,0,1342.8,1705.0,45.1,472.4,1,0,0,1
39.2,72.5,9.2,92.3,964.7,0,1445.3,690.4,66.5,1949.4,0,2,0,2
28.8,62.6,134.6,22.5,996.1,1,758.7,2655.6,23.9,1684.8,1,1,0,1
22.2,66.1,172.9,112.5,1011.1,1,1022.3,502.0,67.9,1396.4,1,2,0,2
40.1,49.5,243.4,132.5,999.7,1,1133.4,1670.5,75.5,730.6,1,2,0,2
27.4,23.1,235.6,25.2,1021.0,0,1167.6,1527.9,43.7,577.3,1,0,0,1
45.5,51.5,207.8,29.4,971.8,1,278.5,1239.9,95.6,1398.7,2,2,1,2
38.1,87.7,276.3,124.5,960.0,0,819.3,3204.6,61.5,295.9,2,2,0,2
25.4,40.9,239.6,137.4,956.8,1,1083.6,3296.5,26.0,1895.5,1,2,0,2
24.8,97.5,60.2,141.9,959.9,0,515.0,2323.8,71.8,294.2,0,2,0,2
42.7,95.2,37.2,106.6,973.2,0,1427.4,1968.9,33.7,833.9,0,2,0,2
42.3,46.0,213.5,113.4,1009.6,1,1237.3,1172.6,27.5,1293.4,1,2,0,2
14.6,74.0,179.3,86.5,1023.4,0,1370.8,2297.0,24.8,478.4,0,1,0,1
41.7,46.7,82.6,119.0,947.7,1,315.3,1422.7,39.3,962.0,0,2,1,2
22.4,46.2,37.5,109.3,972.9,0,1226.3,1927.6,86.1,1096.6,0,2,0,2
19.0,54.1,298.0,6.9,1026.4,1,1429.1,949.1,87.8,1624.5,2,1,0,2
20.8,81.6,30.5,116.5,956.0,1,923.6,3343.9,21.0,1224.3,0,2,0,2
28.0,24.8,256.4,19.7,983.0,1,541.5,1205.0,56.3,1159.8,2,1,0,2
39.1,52.2,311.6,140.3,990.2,1,624.1,3366.6,87.8,1208.8,2,2,0,2
25.8,80.3,188.6,41.9,1017.6,0,739.1,1513.7,40.4,1507.5,1,0,0,1
35.4,63.3,118.8,88.2,1026.8,1,1181.4,3024.7,35.9,1053.9,0,2,0,2
21.6,69.2,41.5,12.4,1002.4,1,38.1,3297.7,10.6,174.9,0,1,0,1
15.9,44.5,223.7,87.9,1019.1,0,1437.7,893.4,89.0,1777.9,1,1,0,1
41.4,83.9,304.0,10.4,940.5,1,720.8,2065.4,67.0,908.8,2,2,0,2
38.0,74.6,99.4,42.7,986.8,1,578.7,2359.9,74.5,373.7,1,2,0,2
46.6,75.2,327.8,63.5,1020.9,1,1079.0,1378.0,47.2,1519.1,2,2,0,2
14.9,87.7,344.7,105.6,1022.7,1,313.7,3376.1,57.3,1630.2,2,2,0,2
16.6,63.5,285.7,110.6,957.1,0,189.4,2319.7,89.1,1325.8,2,2,0,2
33.8,69.9,20.6,110.7,1019.7,0,623.1,1968.6,28.4,1150.2,0,1,0,1
23.1,62.6,268.4,60.6,1003.6,1,265.4,1042.0,41.5,982.1,2,2,0,2
19.9,97.9,196.7,39.8,952.2,0,1294.1,3326.4,39.3,1275.4,1,1,0,1
29.4,82.0,234.4,68.0,1021.0,0,1094.3,1677.5,59.4,445.1,1,0,0,1
26.7,29.7,164.1,9.5,1001.9,0,664.3,2651.6,29.6,1172.5,1,0,0,1
32.1,34.9,293.3,4.4,956.4,0,865.0,2200.6,65.3,1507.9,2,0,0,2
43.5,96.4,256.5,119.9,999.2,0,960.5,1208.8,59.6,549.3,2,2,0,2
16.3,72.3,245.9,36.7,992.0,0,480.3,3319.1,34.0,332.1,2,0,0,2
37.5,57.0,260.3,74.0,954.5,1,434.8,3325.7,61.4,596.0,2,2,0,2
19.6,84.9,271.2,91.7,1005.3,0,1339.9,2310.8,86.3,1206.3,1,1,0,1
10.1,65.7,154.0,24.3,969.8,1,1139.6,3232.0,74.7,507.1,1,2,0,2
36.9,85.4,48.4,142.7,1025.1,0,196.0,584.2,70.8,1947.0,0,2,0,2
15.1,49.1,255.2,108.9,944.9,0,259.9,3150.1,33.9,1153.0,2,2,0,2
33.1,95.2,309.7,77.8,985.5,1,524.0,1131.8,76.6,1439.4,2,2,0,2
24.1,61.1,64.6,95.6,975.5,0,1198.0,3267.6,81.1,1645.9,0,1,0,1
11.5,21.4,342.3,35.4,974.9,0,1222.0,3065.6,61.6,308.0,2,0,0,2
12.5,86.8,57.1,31.5,1005.5,0,34.3,947.6,61.9,1580.5,0,0,0,0
37.7,67.0,121.9,3.6,967.3,1,415.8,3103.6,56.0,207.7,1,1,0,1
41.3,92.9,201.8,148.8,947.4,1,139.4,3402.2,23.1,192.0,2,2,0,2
15.7,32.1,72.5,17.7,1001.8,1,615.2,2758.0,22.6,318.8,0,1,0,1
39.3,73.9,40.6,57.4,949.4,0,62.8,2352.5,12.9,358.4,0,1,1,1
23.0,79.4,185.2,65.6,962.4,0,55.5,2215.7,48.8,740.9,2,1,0,2
30.4,72.8,159.4,131.5,1013.0,0,224.4,2855.0,25.9,271.2,1,2,0,2
10.9,64.7,138.2,78.7,1023.0,0,864.6,1479.9,22.1,1233.0,0,1,0,1
24.3,21.4,288.1,29.0,1016.2,1,1082.4,3018.9,15.9,1510.0,2,1,0,2
34.9,84.4,75.1,100.0,993.7,0,1168.8,2250.4,84.1,1575.1,0,1,0,1
18.7,56.3,49.7,28.6,1024.2,1,809.5,1662.1,78.6,347.6,0,1,0,1
42.2,40.7,26.2,111.4,954.1,0,1485.1,3290.6,48.0,787.5,0,2,0,2
16.2,38.5,173.2,9.0,993.9,0,664.7,2664.6,17.7,909.8,1,0,0,1
32.5,53.0,45.5,129.0,987.8,0,513.6,1283.2,87.8,1672.8,0,2,0,2
36.0,71.4,77.6,106.5,965.7,0,88.0,550.6,42.7,1819.7,0,2,0,2
46.4,65.2,268.9,67.7,978.1,1,934.4,1612.7,63.1,1578.9,2,2,0,2
23.2,42.8,295.2,141.9,962.6,0,205.3,2930.3,51.6,105.2,2,2,0,2
11.7,24.8,41.5,117.5,951.0,0,40.0,3234.4,81.3,1152.3,0,2,0,2
13.8,51.9,267.2,13.5,954.6,0,816.6,2050.6,83.1,1373.4,2,0,0,2
27.0,31.9,10.7,108.0,1027.7,0,695.2,1086.5,13.8,960.6,0,1,0,1
19.4,57.0,80.2,12.0,944.3,1,541.7,2092.1,34.8,670.4,0,2,0,2
40.4,34.0,246.4,3.7,990.9,0,523.4,3078.2,70.9,949.0,2,0,1,2
36.7,67.7,173.7,30.7,990.5,1,298.4,2513.2,88.5,480.7,1,2,0,2
25.3,85.8,321.8,65.9,962.9,1,1334.5,1810.4,23.4,771.1,2,2,0,2
12.4,39.2,48.4,128.1,941.7,0,1469.7,1709.0,48.3,690.1,0,2,0,2
22.6,67.1,264.3,119.3,944.6,1,999.8,873.0,32.7,137.3,2,2,0,2
34.9,66.8,190.4,141.2,946.1,1,861.3,1445.1,70.1,1444.7,1,2,0,2
22.0,33.8,89.4,91.3,943.4,1,969.9,2293.8,54.7,1833.9,0,2,0,2
39.8,62.3,172.5,33.6,945.9,1,885.5,2555.5,83.2,826.2,1,2,0,2
31.1,43.4,143.8,57.3,949.0,0,727.4,3357.6,53.7,1184.9,0,1,0,1
19.4,86.5,266.8,65.5,959.0,1,874.3,3235.9,99.6,947.5,2,2,0,2
10.6,76.9,318.9,24.8,978.8,0,39.5,1901.8,56.4,1657.6,2,0,0,2
30.5,33.7,31.2,8.2,954.3,0,946.2,2481.3,33.4,1714.3,0,0,0,0
44.3,63.7,340.6,12.6,973.2,1,1351.2,3192.3,17.5,944.5,2,1,0,2
10.9,86.9,176.3,88.1,966.1,0,1223.0,3054.2,97.3,1863.3,1,2,0,2
44.0,44.3,48.4,113.7,980.6,1,782.9,2712.3,31.0,1967.4,0,2,1,2
47.0,49.9,326.4,80.9,945.6,0,389.3,640.5,52.7,999.2,2,2,1,2
13.6,87.4,294.7,57.0,947.7,1,137.3,2443.9,17.6,399.9,2,2,0,2
43.9,73.9,206.7,118.7,994.0,1,839.5,2014.1,51.7,1529.1,1,2,0,2
32.0,99.9,325.6,71.6,997.2,1,64.7,1563.9,74.2,591.4,2,2,0,2
40.0,83.2,148.2,53.2,944.0,0,265.5,1352.4,90.4,1412.8,1,1,0,1
31.2,46.7,132.1,16.1,1023.8,1,272.6,2420.0,89.6,1859.8,1,1,0,1
36.7,42.6,213.4,57.6,962.4,1,1403.3,1787.9,33.9,1072.2,1,2,0,2
15.8,55.5,53.5,50.7,974.7,0,1471.8,1566.7,78.4,1668.5,0,1,0,1
25.5,63.4,43.8,75.4,991.6,0,398.9,1700.4,72.7,533.1,0,1,0,1
11.6,54.9,344.8,59.3,953.6,1,902.9,704.4,12.0,1682.7,2,2,0,2
13.4,25.9,349.5,16.9,1020.6,0,536.6,2766.5,64.0,1648.2,2,0,0,2
47.9,89.9,250.2,16.2,959.2,1,1341.7,1525.2,98.3,183.2,1,2,0,2
19.7,64.5,33.0,49.9,1014.7,0,1365.0,1580.9,96.1,1525.9,0,0,0,0
28.8,41.0,215.7,64.3,998.5,0,1045.5,1320.8,80.9,891.1,1,1,0,1
42.1,57.6,259.1,134.5,1023.8,0,1158.6,880.3,33.3,1122.7,1,1,0,1
38.6,70.4,191.3,143.5,1005.7,1,692.6,2153.5,18.7,251.3,1,2,0,2
20.3,61.4,348.3,118.1,1015.6,0,1378.7,2379.8,95.2,1137.2,2,1,0,2
33.4,63.1,281.7,37.3,1027.8,1,1044.7,2148.7,38.0,1062.8,2,1,0,2
31.6,75.1,303.4,49.1,993.0,1,1205.4,647.9,21.2,356.1,2,2,0,2
32.8,34.4,295.7,117.2,1029.5,0,1045.5,1644.5,72.5,767.4,2,1,0,2
12.7,26.3,239.0,9.3,1014.9,1,310.7,1443.2,47.0,1447.8,2,1,0,2
14.8,61.2,91.0,55.9,945.0,1,11.5,574.3,69.0,1187.6,1,2,0,2
40.7,43.9,339.9,37.5,944.2,1,1498.0,2547.2,34.7,1815.8,2,2,0,2
42.7,69.1,151.0,61.6,969.4,1,393.2,543.1,81.1,690.4,1,2,1,2
26.1,49.1,264.7,51.0,1020.3,1,1173.8,1425.6,38.7,519.4,2,1,0,2
39.7,84.4,10.1,19.6,1017.1,1,387.1,1713.3,44.3,348.5,0,1,0,1
34.1,81.6,117.8,43.4,949.8,1,905.5,1541.1,93.3,117.4,0,2,0,2
45.4,54.0,299.5,17.8,953.7,0,1444.9,2894.6,48.5,1774.6,1,0,0,1
36.4,57.9,140.4,114.6,995.2,1,41.6,737.2,35.3,1968.6,1,2,1,2
13.5,92.9,298.1,122.3,962.6,1,1490.1,518.4,91.4,1120.0,2,2,0,2
14.1,67.1,343.7,72.2,984.5,0,293.8,737.4,62.0,1776.7,2,1,0,2
23.6,94.5,314.0,139.6,964.6,0,1491.3,1725.6,33.7,411.8,2,2,0,2
40.9,26.1,255.7,137.9,944.8,1,343.2,2779.2,53.1,533.2,2,2,1,2
23.1,67.1,135.1,112.9,944.3,1,1460.6,2406.7,43.2,603.0,0,2,0,2
29.5,44.8,43.2,83.6,1007.6,1,1318.0,1586.1,77.7,1905.0,0,2,0,2
11.8,74.1,150.2,45.8,973.1,1,507.8,936.9,27.7,1772.1,1,2,0,2
14.2,95.6,54.0,106.9,980.3,1,1023.3,2362.4,83.4,261.2,0,2,0,2
26.7,81.9,267.5,36.4,966.4,0,733.9,592.1,88.1,1154.7,2,1,0,2
24.4,33.6,25.5,71.2,1004.3,0,1201.8,701.8,80.6,1928.4,0,1,0,1
41.4,40.4,250.2,29.2,974.8,0,487.5,2136.0,84.7,606.9,2,0,1,2
44.0,46.5,80.3,45.8,943.2,0,772.1,2645.5,45.7,1000.9,0,1,1,1
20.9,92.4,294.9,51.8,955.5,1,381.6,2510.1,42.4,597.6,2,2,0,2
12.0,62.5,286.8,131.9,1002.0,1,904.2,1152.3,73.4,1149.7,2,2,0,2
10.6,74.9,264.5,120.1,1000.3,0,965.5,870.0,58.3,1924.7,2,2,0,2
29.5,40.4,188.6,57.9,996.0,1,1482.3,2083.1,79.9,1781.1,1,2,0,2
39.0,67.9,107.1,147.8,983.3,0,1256.3,814.0,85.6,1393.9,0,2,0,2
19.6,38.6,283.6,129.3,1028.8,1,1065.7,1025.1,21.9,487.1,2,2,0,2
31.2,38.1,157.3,78.2,961.4,0,226.4,838.2,68.1,1144.4,1,1,0,1
11.1,93.6,55.0,132.2,958.9,0,775.6,2044.1,14.4,1198.3,0,2,0,2
45.1,33.4,42.4,122.4,941.3,0,263.6,506.3,15.7,1091.8,0,2,2,2
27.5,50.4,15.9,4.5,1015.7,1,1072.3,865.1,59.3,1653.9,0,1,0,1
17.2,50.7,32.5,9.3,1005.2,1,1392.8,2449.6,67.7,261.6,0,1,0,1
29.4,23.8,168.9,63.2,1007.6,0,292.5,1428.0,88.0,1218.5,1,0,0,1
41.6,83.2,12.2,29.8,1009.6,0,685.6,2754.8,92.4,106.7,0,0,0,0
41.1,42.3,115.3,111.3,974.1,0,497.1,3208.8,14.1,922.4,0,2,1,2
44.1,51.2,94.0,11.1,1021.4,1,1374.2,1397.3,17.8,271.6,0,1,0,1
41.9,99.4,78.7,42.3,1012.7,1,150.9,2342.4,93.0,1223.8,1,2,0,2
39.4,57.6,183.0,2.3,1009.6,0,644.8,2144.7,36.5,367.6,1,0,0,1
30.3,65.4,217.6,23.9,994.6,0,791.9,2119.8,60.2,1088.1,1,0,0,1
34.1,29.5,185.2,102.3,997.7,0,546.1,1613.0,63.2,443.2,1,1,0,1
27.2,26.2,159.1,56.6,1002.4,0,189.8,3329.8,21.9,1774.2,1,0,0,1
39.0,48.7,297.2,94.7,992.0,0,570.2,1408.2,17.1,1724.1,2,1,1,2
38.9,98.4,200.1,140.2,1024.7,1,541.8,2031.5,97.4,323.8,2,2,0,2
28.5,43.3,31.6,112.2,983.9,1,903.2,2852.2,18.7,1378.7,0,2,0,2
41.7,64.1,98.1,91.3,993.3,0,653.6,1031.1,22.7,1891.7,0,1,0,1
22.7,67.0,157.2,121.7,1019.3,1,1081.5,1599.3,92.5,299.9,1,2,0,2
31.0,74.5,130.5,125.0,944.1,1,1169.3,879.3,86.0,368.9,0,2,0,2
42.1,49.4,290.7,106.5,941.6,0,95.1,1697.9,93.3,1807.1,2,2,1,2
25.6,96.1,160.8,31.7,952.2,1,1487.8,2009.3,92.8,1261.0,0,2,0,2
43.7,90.8,98.0,8.8,983.7,0,241.4,1285.5,50.7,271.2,1,0,1,1
47.8,25.8,329.6,81.3,1023.8,1,9.4,697.7,80.8,1891.6,2,2,2,2
34.4,80.2,20.7,17.4,973.5,0,915.6,3031.5,89.7,307.5,0,0,0,0
41.0,26.9,65.1,12.1,1019.2,1,341.1,2950.8,81.5,201.2,0,1,1,1
31.6,36.0,11.5,10.6,978.7,1,1020.7,513.8,53.5,1821.5,0,1,0,1
41.5,72.3,307.0,86.1,968.1,1,1048.7,1181.0,68.1,1615.2,2,2,0,2
29.8,53.1,194.4,32.0,1017.2,1,197.3,1271.3,96.1,1555.4,2,1,0,2
25.7,78.6,335.8,119.0,986.3,0,1466.1,1106.6,38.0,1123.0,2,2,0,2
18.1,81.6,270.7,5.3,969.9,0,527.7,2184.4,65.0,521.4,2,0,0,2
17.0,57.5,103.9,145.6,1010.5,1,656.8,2072.1,89.3,559.7,0,2,0,2
43.1,32.1,185.5,60.8,964.6,1,58.4,1787.8,27.4,1141.1,2,2,2,2
47.6,99.7,311.8,139.6,985.3,1,1451.5,1453.8,30.5,1850.2,2,2,0,2
40.3,70.4,297.4,60.9,952.4,0,496.3,659.2,83.5,1861.3,2,1,0,2
36.8,51.5,157.1,50.3,947.2,1,239.2,2193.7,75.6,118.5,1,2,1,2
11.3,95.0,315.8,48.7,943.8,1,1095.9,2498.2,64.0,1790.0,2,2,0,2
13.8,26.7,35.0,116.8,1024.7,0,901.5,2560.0,22.8,1630.3,0,1,0,1
36.8,55.6,136.2,103.0,955.9,0,609.2,2362.9,92.7,698.7,1,2,0,2
45.0,41.4,329.2,102.4,1029.8,0,1000.3,1046.7,91.1,1591.4,2,1,1,2
44.2,48.6,336.7,1.6,1017.4,0,118.4,833.0,29.3,1467.0,2,0,2,2
17.0,90.3,338.3,98.2,1001.8,1,660.2,3171.8,40.6,932.3,2,2,0,2
11.7,86.8,35.0,66.4,957.2,0,695.5,2152.2,93.8,1445.8,0,1,0,1
32.4,49.3,9.8,34.6,1007.6,0,72.2,3447.7,35.9,1387.3,0,0,1,1
18.2,44.3,252.5,30.5,1020.8,0,4.5,1544.6,94.4,1768.7,2,0,0,2
26.3,60.5,244.6,114.0,945.8,1,940.3,3229.6,96.0,1981.9,2,2,0,2
22.8,69.2,312.2,144.0,972.3,0,1364.0,2558.1,40.6,186.8,2,2,0,2
24.7,22.7,142.6,73.0,1024.7,0,966.2,1693.4,48.6,1836.6,0,0,0,0
41.3,24.7,191.4,107.6,983.0,0,1167.4,3186.3,99.7,1051.8,1,1,0,1
36.4,30.0,311.4,32.7,957.4,1,460.1,2596.7,98.8,1737.6,2,2,1,2
10.8,51.4,160.5,113.8,1016.2,1,492.1,1153.9,67.0,1674.0,1,2,0,2
12.8,37.0,132.8,38.3,1020.9,0,428.8,1878.1,32.9,1206.0,1,0,0,1
33.9,72.9,200.4,116.9,959.7,0,461.6,3068.0,16.3,1500.7,1,2,0,2
11.2,23.2,313.3,63.3,1000.9,1,366.4,2411.6,96.3,1156.0,2,2,0,2
25.7,40.3,4.9,133.0,950.5,1,588.9,1159.8,22.2,1862.3,0,2,0,2
20.7,74.3,335.2,138.5,981.1,1,484.9,2196.8,26.7,424.9,2,2,0,2
38.0,81.7,109.1,59.3,960.8,0,628.6,2912.3,26.1,116.1,0,1,0,1
36.4,56.6,123.8,28.0,963.0,1,1334.9,2584.7,21.3,1823.9,0,2,0,2
14.4,84.1,294.6,33.8,1007.7,0,271.4,1794.3,96.2,288.1,2,0,0,2
40.2,78.0,59.8,52.9,1021.9,0,783.4,3229.6,75.1,1404.2,0,0,0,0
31.5,54.7,270.5,75.5,959.0,1,498.5,2151.8,75.7,1773.4,2,2,0,2
31.6,57.1,340.5,25.1,1002.2,1,834.0,633.4,14.5,1985.6,2,1,0,2
22.9,38.9,187.2,121.2,994.3,0,100.8,3437.3,64.8,393.7,1,2,0,2
44.5,58.4,60.3,76.4,969.9,1,1299.3,2472.1,99.6,362.4,0,2,0,2
37.5,58.1,0.4,26.6,959.2,1,805.0,2375.8,85.5,534.4,0,2,0,2
35.2,32.4,88.2,41.6,983.9,1,982.3,2693.4,93.2,1734.5,0,2,0,2
38.4,25.3,340.9,143.5,992.0,0,1051.7,2519.4,76.2,1496.1,2,2,0,2
14.8,70.7,342.5,41.5,1004.3,0,328.5,893.6,74.5,1046.3,2,0,0,2
42.3,30.2,306.5,36.6,1004.6,0,1347.8,2777.9,55.3,894.1,2,0,0,2
43.7,52.6,138.6,0.4,1028.6,0,516.7,2879.1,30.8,1673.5,1,0,1,1
27.4,48.5,316.1,14.4,988.4,0,1151.9,2551.4,68.7,1982.3,2,0,0,2
13.4,74.6,284.5,146.7,946.7,1,567.2,2324.4,87.5,402.3,2,2,0,2
